Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ05,OUT018,2153.398151
FDF59,OUT046,2300.288694
NCO05,OUT035,1736.217004
FDW24,OUT018,776.142034
NCX42,OUT018,2308.081182
NCA53,OUT035,877.1962776
FDI45,OUT019,458.6154658
FDG46,OUT046,1925.470783
FDM20,OUT010,673.4083228
FDW11,OUT010,204.9614659
FDX08,OUT035,3015.290218
NCK17,OUT035,746.6397839
FDK32,OUT018,2141.485635
NCA42,OUT035,2664.589133
DRI01,OUT035,2744.933511
NCL55,OUT049,4449.501762
DRE25,OUT018,1379.535586
FDD14,OUT017,3015.876348
FDB10,OUT046,3660.124376
DRN11,OUT035,2446.678193
FDP38,OUT018,796.7483152
NCA30,OUT017,3001.024234
FDT15,OUT017,3010.053656
NCP55,OUT018,822.1029067
FDF12,OUT035,2516.054126
FDM21,OUT018,3566.959945
FDX56,OUT035,3460.695769
FDF10,OUT017,2323.545039
FDT32,OUT045,2933.702556
FDM51,OUT018,1485.812185
NCR50,OUT018,2156.262428
FDI19,OUT049,4011.707319
FDX21,OUT017,1815.610701
FDR31,OUT035,2460.091206
FDY02,OUT013,4159.205236
NCA29,OUT045,2623.96667
NCX17,OUT046,3522.86378
FDM12,OUT045,2930.590803
FDI53,OUT027,4111.291267
NCU30,OUT049,2894.346402
FDC56,OUT027,3303.757455
FDK27,OUT018,1749.539284
NCK18,OUT017,2791.784449
FDB52,OUT019,622.0445524
DRG25,OUT027,4835.350202
FDZ13,OUT049,882.7717956
FDB57,OUT019,600.3804752
FDR40,OUT046,1447.198268
NCO14,OUT019,137.1651543
NCN19,OUT045,2969.192953
FDQ28,OUT019,405.8754099
FDO13,OUT018,2594.90235
FDK48,OUT013,1320.811141
FDU07,OUT018,2154.797233
FDW20,OUT046,2010.16332
FDV12,OUT010,230.5969991
FDH24,OUT013,2450.237002
FDV59,OUT049,3544.409128
FDK57,OUT045,1938.356458
FDL16,OUT027,1299.465888
NCQ17,OUT046,2489.497574
FDJ15,OUT018,2508.240084
FDX24,OUT049,1619.723983
FDT47,OUT046,1710.380431
FDT10,OUT049,1037.299908
FDZ37,OUT018,1312.141402
FDW43,OUT027,5916.777683
DRN36,OUT017,1628.513471
FDJ14,OUT045,1380.94692
FDA32,OUT013,3519.610344
FDJ38,OUT019,489.8000756
FDQ57,OUT017,2524.614825
NCQ41,OUT019,455.4837178
FDG56,OUT049,988.5372296
DRC13,OUT027,3267.659873
FDV55,OUT035,2445.393725
FDQ49,OUT045,2060.419877
FDE29,OUT010,114.6491642
FDR03,OUT013,3321.164747
FDD45,OUT049,1558.341925
FDN38,OUT010,671.5994409
FDT56,OUT046,1065.562671
FDT48,OUT045,3168.419923
FDU03,OUT049,3021.897198
FDC56,OUT010,312.1996455
NCO43,OUT027,2605.186487
FDQ27,OUT017,1714.989127
FDR03,OUT046,3094.14459
DRH23,OUT010,170.7741189
FDG22,OUT045,739.0419773
NCJ42,OUT013,1723.951361
FDR24,OUT046,1540.169225
FDW60,OUT035,3044.563024
FDJ08,OUT013,3072.731828
DRL59,OUT018,829.4473366
FDG60,OUT010,517.0197937
FDW27,OUT017,2567.708572
FDX14,OUT018,1089.107184
FDC20,OUT013,935.3294146
NCS29,OUT018,3648.295165
FDJ56,OUT046,1729.004375
FDB20,OUT019,201.2218577
FDL28,OUT027,5789.857634
FDW01,OUT018,2151.287413
FDL03,OUT046,2976.183248
FDX22,OUT049,3450.946811
FDJ21,OUT035,2443.403895
FDR31,OUT045,2326.386779
FDG21,OUT035,3874.902809
FDS22,OUT027,1307.39099
FDK08,OUT035,1706.109913
FDE17,OUT018,2144.414055
NCN30,OUT017,1677.736002
FDT50,OUT046,1641.831337
NCX42,OUT049,2885.373523
FDJ12,OUT035,3537.574635
NCA18,OUT027,3088.91912
FDP23,OUT019,548.7798214
FDX12,OUT013,3883.184125
FDN40,OUT018,2160.495445
FDV48,OUT035,1381.319977
NCY54,OUT013,2748.761587
FDL16,OUT010,55.03386858
FDR45,OUT018,3328.174926
FDJ52,OUT046,2613.727101
DRG01,OUT017,1317.209989
FDP52,OUT013,3777.151787
FDU58,OUT017,3121.83731
FDL02,OUT045,1735.220772
FDG28,OUT013,4005.661966
FDA19,OUT035,2190.249355
FDW46,OUT027,1890.130121
NCD43,OUT049,1929.499661
DRG39,OUT013,829.6396474
NCF55,OUT049,807.1807217
FDJ07,OUT046,1921.044999
FDE08,OUT046,2402.627541
FDP56,OUT019,107.1033252
FDT45,OUT045,972.8235
FDF17,OUT018,2747.029186
FDX44,OUT046,1542.528041
FDM28,OUT027,4582.317191
FDI36,OUT049,3335.872697
FDS07,OUT045,1858.940312
FDD36,OUT045,1876.115228
FDW11,OUT046,1179.755388
FDN40,OUT049,2575.874572
NCQ18,OUT049,1834.486472
NCQ54,OUT017,2785.826894
NCS42,OUT045,1531.545959
DRH39,OUT010,149.313302
FDC09,OUT027,2892.465051
FDT08,OUT010,389.9869331
FDC08,OUT035,3796.31286
FDT20,OUT017,647.9945103
FDS35,OUT035,1139.543694
FDX58,OUT018,2533.803354
FDW58,OUT046,1774.268485
DRD27,OUT046,1618.665128
FDH32,OUT019,260.0968939
FDS26,OUT035,4354.844766
FDQ31,OUT046,1545.96802
FDP11,OUT018,2982.986682
FDD58,OUT017,1710.620994
FDM33,OUT045,3326.595831
FDZ16,OUT049,3258.941817
NCS29,OUT010,674.6269864
NCM18,OUT019,183.0866743
FDP11,OUT049,3604.778907
NCC42,OUT017,2357.429915
DRM23,OUT046,2709.010801
NCN55,OUT027,6014.07064
FDK46,OUT013,4164.402055
FDR01,OUT046,3160.537705
NCA05,OUT045,2341.461948
NCP43,OUT017,2945.648543
FDR12,OUT010,457.8115552
FDQ01,OUT013,4157.392432
FDM13,OUT046,1848.987491
FDQ19,OUT017,4128.950815
FDK56,OUT019,480.7030908
NCX06,OUT010,428.956334
FDO56,OUT027,3253.677627
FDU45,OUT045,1833.73832
FDI16,OUT019,95.83893587
FDL32,OUT046,1882.777726
FDA07,OUT046,2070.437501
FDA14,OUT045,2245.876353
FDV46,OUT027,3620.395263
NCO07,OUT035,3736.781254
NCP41,OUT046,1784.219666
FDY60,OUT018,2055.853659
FDN38,OUT017,4256.722094
FDO15,OUT046,1270.404108
FDT60,OUT013,1987.70303
FDA55,OUT035,3780.704226
FDE02,OUT010,262.2589139
DRJ39,OUT049,3572.178773
FDV34,OUT035,1320.842928
FDS20,OUT027,4810.217793
FDF02,OUT027,2758.64009
FDW40,OUT017,2352.460739
NCB43,OUT046,2800.011612
FDR58,OUT017,1592.309784
DRJ59,OUT035,746.3272301
NCD30,OUT017,1715.551511
FDE14,OUT017,1817.745847
FDC28,OUT018,1546.478352
FDU16,OUT018,1212.171672
NCD19,OUT035,1009.908647
FDU21,OUT046,781.8837338
FDV59,OUT027,5346.733853
FDU03,OUT045,2670.226472
FDC33,OUT010,517.5249994
NCR42,OUT035,646.9005878
DRH59,OUT035,1339.350587
NCM31,OUT035,2589.300004
FDS50,OUT035,3640.962867
FDP39,OUT046,1016.501675
FDQ55,OUT013,1919.814511
FDV36,OUT019,337.2222447
FDI05,OUT027,2087.608716
FDS45,OUT027,2859.911569
FDA39,OUT045,654.289717
FDC37,OUT010,227.1998651
FDJ60,OUT027,4273.111326
DRQ35,OUT046,2058.898205
NCJ06,OUT046,1883.292953
NCY42,OUT018,2034.07459
DRM37,OUT049,3287.936793
FDR14,OUT045,876.5354805
FDE51,OUT049,686.3040544
FDT33,OUT017,2798.208686
FDR08,OUT013,1853.808853
FDE36,OUT010,524.1014736
FDL22,OUT019,263.2617316
FDR44,OUT013,2152.267686
FDI56,OUT019,237.063821
FDE47,OUT010,384.6198183
FDV27,OUT010,233.9820655
FDV10,OUT049,717.8659773
FDC40,OUT045,1273.043641
NCX41,OUT013,3275.061838
NCQ38,OUT027,2756.271477
FDV12,OUT027,2705.147411
FDE52,OUT017,1490.511602
FDG20,OUT027,4631.471862
FDV16,OUT027,1008.412082
FDI32,OUT017,1803.76109
FDJ32,OUT049,1023.745694
FDN39,OUT018,2396.842921
FDY34,OUT017,2834.601211
FDC14,OUT035,748.0860437
FDA55,OUT017,3758.542843
FDZ50,OUT010,381.9020782
DRG13,OUT049,2749.96227
FDP01,OUT013,2404.173257
NCG54,OUT017,2806.436905
FDM13,OUT045,1671.19479
NCO18,OUT027,4506.687983
NCW41,OUT013,2441.456723
FDM52,OUT027,3816.208464
NCF55,OUT035,649.2356458
FDT09,OUT046,2153.102088
NCM19,OUT035,1968.558802
FDW12,OUT018,2148.879727
FDP15,OUT019,696.9682618
FDK36,OUT045,906.1184875
FDZ25,OUT035,2896.431178
NCW06,OUT049,3347.720537
FDW60,OUT046,2997.22423
DRC49,OUT013,2400.825794
NCT17,OUT035,3141.305888
NCN06,OUT018,2288.681239
FDC45,OUT013,2764.721288
DRJ47,OUT019,419.8949617
NCF06,OUT045,3920.421306
FDE21,OUT010,309.2106483
DRG27,OUT013,642.0548911
FDW40,OUT049,2352.354208
NCO53,OUT046,2869.282078
FDE23,OUT049,802.7119348
FDQ16,OUT046,1790.544947
FDS26,OUT045,3911.739966
FDZ13,OUT010,119.3791281
FDS14,OUT049,2526.504945
FDC10,OUT045,1923.018247
FDY16,OUT049,3076.14781
FDJ20,OUT035,2137.823569
FDV43,OUT035,729.3928945
FDZ32,OUT027,2946.465284
FDR23,OUT046,2763.122693
FDN24,OUT035,846.2279069
FDE34,OUT027,4625.280865
FDU31,OUT013,3532.737103
FDW33,OUT018,1563.042929
FDU26,OUT046,1881.707425
FDE20,OUT027,4462.958635
NCW05,OUT035,1820.990217
FDB22,OUT018,2139.005321
FDO56,OUT046,1953.280171
FDA19,OUT027,3512.634018
DRI39,OUT045,939.1805968
FDH52,OUT018,863.8490269
FDZ50,OUT035,2988.223426
NCN42,OUT035,2474.279883
FDB53,OUT013,2415.74203
DRG11,OUT017,2004.737147
DRK11,OUT027,3634.693801
FDQ60,OUT017,2114.195617
FDT36,OUT017,498.2489907
DRG25,OUT018,2657.504792
DRJ23,OUT046,2949.508783
FDG05,OUT035,2673.718961
NCK06,OUT018,1736.007049
FDU52,OUT017,2584.94451
FDW07,OUT018,1283.388383
NCM17,OUT045,847.6483719
FDA22,OUT045,2692.323881
NCA41,OUT018,2669.392105
FDF38,OUT035,756.4467936
FDH52,OUT046,1130.139144
FDY58,OUT019,566.1612262
FDZ16,OUT045,3035.789146
NCM18,OUT017,1050.596741
FDA22,OUT018,2248.816583
NCJ43,OUT035,2930.885179
FDI34,OUT027,5768.13791
FDG56,OUT046,1123.29724
FDS34,OUT046,1914.974649
DRC01,OUT035,672.6185551
FDQ04,OUT035,638.3503984
FDK04,OUT035,974.5463785
FDT51,OUT049,1837.544667
FDV26,OUT017,3160.319716
FDS04,OUT049,2349.70175
FDW43,OUT018,3201.965132
FDQ28,OUT010,399.9869477
NCK06,OUT017,2086.958457
FDS23,OUT018,1796.548137
FDZ36,OUT019,538.5710705
FDE56,OUT018,919.0380647
FDW10,OUT027,4438.386802
NCN14,OUT045,2794.23624
NCQ18,OUT045,1625.868202
FDW08,OUT017,1875.397117
FDU43,OUT035,3994.980622
FDR33,OUT010,301.3524182
FDM24,OUT010,482.9019669
NCZ05,OUT046,1778.547032
NCV41,OUT035,1927.03287
FDV11,OUT018,2364.386286
NCY05,OUT035,682.209786
FDV44,OUT018,2643.593514
FDW32,OUT049,1401.76691
NCU18,OUT027,3679.807283
NCC43,OUT035,4181.271819
FDW19,OUT013,1827.791982
FDN31,OUT035,3221.510611
FDI48,OUT045,929.3293399
FDS24,OUT017,1466.679348
FDF46,OUT049,1939.789181
DRG23,OUT017,2667.083868
FDG14,OUT018,2142.455662
NCY30,OUT049,3118.194328
FDO28,OUT018,1741.758822
DRD24,OUT035,2266.679112
FDI33,OUT049,1520.516241
FDN32,OUT046,2919.189114
FDR16,OUT045,3306.705766
FDF26,OUT046,2512.069253
NCN29,OUT018,772.4517708
FDE20,OUT045,2629.82842
FDA46,OUT046,3009.102823
FDU28,OUT045,2924.091915
FDQ48,OUT045,1642.16395
FDV36,OUT013,2001.471791
FDR14,OUT018,747.7909888
FDP23,OUT017,3570.143832
FDP56,OUT013,851.3846339
FDK48,OUT010,229.3393427
FDR48,OUT046,2479.668164
NCY29,OUT049,981.3533461
FDM22,OUT018,831.6616309
DRJ01,OUT013,2684.784904
FDZ43,OUT045,3776.908578
FDV03,OUT035,2554.541325
FDX11,OUT027,4639.537714
NCA41,OUT027,4860.604984
FDE38,OUT017,2906.838892
FDI27,OUT018,644.5538415
FDN32,OUT013,2964.8986
NCN43,OUT017,2111.460686
FDB47,OUT027,5204.827678
FDV03,OUT017,2547.566027
NCN30,OUT045,1625.608887
NCV54,OUT010,316.7725
FDV07,OUT013,1811.693753
FDP07,OUT049,3284.232158
FDK48,OUT018,1113.238816
FDM15,OUT019,383.5040476
FDY19,OUT027,3226.422999
FDK46,OUT046,4041.67428
FDY11,OUT045,1231.040953
FDH09,OUT046,3063.760191
FDO08,OUT027,4363.954601
FDU14,OUT013,3970.853477
FDD22,OUT027,2996.421167
FDM27,OUT017,2560.14217
FDL02,OUT027,2840.758001
NCA17,OUT035,2475.427991
FDE38,OUT019,429.9795471
NCG07,OUT049,3275.551384
DRC27,OUT013,3914.439566
FDA27,OUT035,4219.099624
FDW40,OUT045,2244.783975
DRI11,OUT013,1910.56205
FDN50,OUT046,1639.948544
FDR12,OUT046,2778.019519
FDT34,OUT027,2799.815495
FDW11,OUT035,1102.291783
NCO30,OUT027,4623.271642
FDZ34,OUT017,3273.888807
FDU45,OUT017,1951.20007
NCD42,OUT035,685.1698305
FDX25,OUT045,2811.225753
NCR29,OUT046,1117.458955
FDX43,OUT019,436.7837991
FDB04,OUT010,179.9413037
FDR49,OUT027,1388.481602
FDS39,OUT018,1999.545202
FDW58,OUT045,1737.651465
FDG22,OUT019,107.8192745
FDG31,OUT017,1085.443014
NCV53,OUT027,5977.196396
DRJ37,OUT035,2399.76
FDV07,OUT035,1884.214783
FDW52,OUT018,2342.129628
FDT15,OUT045,2749.119316
FDD02,OUT018,1720.082215
FDM16,OUT035,1252.46059
NCE55,OUT046,2694.428879
FDB57,OUT018,3112.805562
FDQ04,OUT013,679.2168386
FDQ47,OUT019,132.3550357
FDY14,OUT019,649.2598658
DRK37,OUT017,3204.078099
FDO25,OUT017,3501.645558
FDL57,OUT046,4023.381754
NCK29,OUT018,1761.785029
FDK46,OUT027,6524.539807
NCB43,OUT010,433.1540641
DRE01,OUT027,6176.621462
FDC46,OUT018,2569.363823
FDQ23,OUT045,1701.360661
FDX38,OUT049,778.0323066
FDG60,OUT018,3208.205203
FDW55,OUT017,4199.772182
FDP39,OUT013,994.5356605
FDB20,OUT018,1157.216798
FDV21,OUT017,1998.929908
FDZ02,OUT013,1551.795777
FDP19,OUT027,3491.199108
FDA38,OUT035,3990.400448
FDH22,OUT045,2030.400965
DRM11,OUT045,3980.192005
FDO12,OUT027,4915.488545
FDT14,OUT049,1943.903605
FDW34,OUT010,622.1709894
FDG04,OUT027,4790.370194
FDW59,OUT018,1231.602977
FDR33,OUT018,1586.948174
FDP32,OUT013,2110.55184
FDL13,OUT027,6594.891645
FDD22,OUT013,1879.325725
FDV40,OUT027,1966.819929
NCD55,OUT046,785.9391826
FDQ20,OUT010,73.59826202
FDD28,OUT045,977.9124349
FDC39,OUT045,3123.511531
NCR17,OUT049,1962.043885
DRO35,OUT018,1682.545164
FDF40,OUT049,4069.986136
FDR31,OUT018,2050.098907
NCQ41,OUT017,3258.819479
FDP38,OUT046,1004.723723
NCU54,OUT027,5232.306364
FDG22,OUT018,565.613219
DRK59,OUT013,3741.672571
FDC37,OUT046,1756.279816
NCO42,OUT013,2360.044332
NCT42,OUT017,2522.812957
FDX27,OUT035,1563.066302
FDV40,OUT018,1068.320199
FDT45,OUT027,1601.614329
FDS47,OUT019,286.5566562
FDR45,OUT035,3976.962154
FDB03,OUT045,3587.331336
FDO49,OUT035,830.8132001
FDU60,OUT027,4294.482515
FDB26,OUT018,811.8469917
FDB46,OUT017,3489.417349
FDQ37,OUT019,849.7594372
FDN03,OUT017,4096.27689
NCX30,OUT045,3764.467484
FDK32,OUT019,399.6779155
DRM47,OUT013,3069.746934
NCO02,OUT046,1207.66103
FDP04,OUT013,1047.233549
NCO43,OUT049,1887.889577
FDD59,OUT013,1312.957755
FDQ10,OUT017,2879.122477
FDW45,OUT035,2498.749479
NCK30,OUT049,4402.097989
FDU31,OUT018,3014.700145
NCQ17,OUT019,376.6297418
FDN01,OUT017,2708.89638
FDZ19,OUT049,2908.11629
DRG37,OUT017,2676.490697
FDE32,OUT045,685.8002217
FDO34,OUT049,2763.40972
FDM04,OUT019,81.77100909
FDZ25,OUT049,2833.661475
FDU08,OUT049,1658.833895
NCW30,OUT045,3923.925672
NCM18,OUT013,1056.314012
FDS22,OUT035,767.9818675
NCH18,OUT017,4033.812159
FDC23,OUT013,2801.546552
FDY46,OUT013,2989.111338
NCU06,OUT046,3429.578831
FDX57,OUT045,1631.233277
FDX36,OUT027,5688.556391
FDL16,OUT045,793.6255001
FDT16,OUT010,788.4320505
FDN16,OUT018,1469.184896
FDC03,OUT046,3021.330201
DRF60,OUT013,3967.283082
FDS27,OUT027,4969.465496
FDP33,OUT010,665.0154833
FDJ36,OUT018,1452.310104
NCR42,OUT013,577.9671135
FDV14,OUT017,1441.665727
NCP42,OUT035,3234.727563
FDB50,OUT027,2179.150259
NCC30,OUT027,4466.26855
FDA23,OUT018,1473.747473
FDW16,OUT017,1556.738483
FDQ52,OUT010,721.6161637
FDB58,OUT049,2386.395161
NCP29,OUT049,1113.436986
NCM05,OUT045,4010.227887
FDO25,OUT013,3396.680526
NCM54,OUT046,2003.712127
NCL54,OUT046,2644.944108
FDL39,OUT010,380.0827881
FDF53,OUT018,2536.743235
NCQ42,OUT035,2169.10344
FDF58,OUT013,1080.702462
FDZ04,OUT035,1077.049617
FDE26,OUT019,376.0695511
FDS60,OUT017,2919.20983
FDV58,OUT017,3190.689015
FDM04,OUT045,874.546794
FDE08,OUT035,2478.486232
NCB43,OUT049,3237.107086
FDU11,OUT010,319.7659656
FDF22,OUT019,524.7197984
FDE24,OUT013,2252.991894
DRJ49,OUT046,2052.462493
NCQ53,OUT035,3904.153607
NCL41,OUT013,561.0201618
FDR22,OUT013,1837.955469
FDH04,OUT035,1568.107608
DRH15,OUT045,746.9133441
FDY40,OUT049,760.1056404
NCI17,OUT035,1696.428938
NCC18,OUT013,2778.315084
FDY28,OUT027,5363.308684
FDB45,OUT027,2899.34127
NCL30,OUT018,1806.716508
FDM10,OUT017,3491.547859
FDH22,OUT027,3341.034685
NCZ53,OUT017,3142.938404
NCI18,OUT013,3537.341828
FDH14,OUT027,3687.153633
FDR36,OUT027,1305.570262
FDW01,OUT045,2390.287168
FDK02,OUT027,3157.135438
FDJ02,OUT018,2091.801788
FDU55,OUT013,4263.375419
NCV18,OUT027,2326.844151
FDH14,OUT018,1981.960505
FDZ37,OUT045,1502.773736
FDX49,OUT049,3875.117084
NCD43,OUT046,1721.498142
FDZ07,OUT013,1022.864234
FDK43,OUT035,2084.232178
FDR32,OUT018,3217.381988
FDT39,OUT013,2508.001606
NCV54,OUT017,2043.047541
FDF38,OUT018,663.3539394
FDV60,OUT046,3041.62176
FDH44,OUT027,3877.196078
FDS21,OUT046,1134.297559
NCL41,OUT045,705.5821069
FDM46,OUT017,1508.391237
FDU27,OUT045,973.9249826
NCJ54,OUT017,3808.241316
DRG51,OUT018,2255.363254
NCA29,OUT019,408.2009262
FDR47,OUT045,2966.972086
NCL19,OUT027,3642.554451
DRG01,OUT049,1232.298474
FDG10,OUT046,1144.299866
NCV05,OUT049,2516.832701
NCH18,OUT019,596.3931259
FDV14,OUT018,1215.062069
DRJ23,OUT035,3161.290752
DRJ11,OUT046,2941.835864
FDZ03,OUT017,2987.451448
FDI27,OUT010,59.38251035
FDJ14,OUT018,1228.38833
FDU32,OUT017,2074.770937
FDD47,OUT027,4352.060443
DRF36,OUT035,3080.267141
FDM21,OUT046,3973.558644
FDV10,OUT018,685.3421465
FDH60,OUT018,2663.005572
FDX47,OUT010,387.3025688
FDT19,OUT019,450.0714701
FDO11,OUT045,3791.843617
FDH24,OUT027,4025.806109
FDL02,OUT018,1569.027319
FDB02,OUT049,2927.689801
FDA43,OUT046,3094.154606
FDG52,OUT045,792.243516
DRC12,OUT013,3123.93935
FDY37,OUT018,2027.797969
NCU18,OUT045,2222.924232
FDU09,OUT035,1009.662743
DRJ25,OUT027,1411.922114
DRE12,OUT018,1645.515767
DRL47,OUT017,2303.571945
DRK01,OUT046,1521.907993
FDC22,OUT019,469.1702391
FDG44,OUT013,882.5612941
FDW04,OUT035,2209.864403
FDK09,OUT049,3756.341444
NCN43,OUT035,2176.71371
FDG04,OUT049,3122.253405
FDH32,OUT010,249.3853196
DRI47,OUT017,2644.201216
DRE15,OUT013,1212.406996
FDY11,OUT035,1238.457594
FDO60,OUT049,622.1746778
FDQ20,OUT018,611.3241196
FDO57,OUT027,4115.118681
FDT14,OUT019,255.6991311
FDA57,OUT049,680.569905
DRN35,OUT017,818.3349132
FDJ03,OUT046,928.8916747
FDX28,OUT017,1631.401508
DRE25,OUT045,1525.330066
FDR09,OUT046,4013.279878
FDB23,OUT035,4185.20613
FDO08,OUT045,2559.389792
FDQ23,OUT049,1704.563066
FDW04,OUT013,2127.179947
DRK13,OUT010,577.830403
NCL17,OUT027,3656.809098
FDY21,OUT035,3241.047057
FDJ38,OUT027,4795.136668
FDA37,OUT019,346.9963702
FDV43,OUT013,737.3509806
FDL36,OUT046,1548.533472
FDD53,OUT045,702.6325484
FDZ19,OUT010,453.8774584
FDV21,OUT045,2016.618723
NCL54,OUT018,2397.676712
DRI47,OUT027,3530.184908
DRG03,OUT049,2509.251414
FDG21,OUT013,1981.866067
FDW03,OUT018,1529.008929
NCI55,OUT046,1907.550657
DRC36,OUT019,473.8074668
FDH22,OUT017,2083.425101
FDV20,OUT045,2040.489361
NCU41,OUT027,4836.072793
FDN46,OUT027,2789.678128
FDK50,OUT045,2538.845143
NCA05,OUT027,3786.326815
DRH01,OUT018,2486.055083
FDT08,OUT018,2114.009482
FDM08,OUT018,3144.86166
FDZ07,OUT035,1046.12573
FDS22,OUT017,857.7286663
FDV35,OUT027,3919.379416
FDI28,OUT010,179.2756423
FDW58,OUT027,2869.267503
FDT52,OUT045,3822.300777
FDY34,OUT046,2626.571317
FDR10,OUT046,2545.839391
FDK57,OUT017,2020.500008
FDR02,OUT027,2836.974179
FDX49,OUT046,3687.497946
FDQ20,OUT046,821.8793132
DRK23,OUT045,3825.946279
NCW06,OUT046,2884.7178
FDR31,OUT017,2467.85244
NCE43,OUT013,2703.777559
DRO59,OUT027,1951.336358
FDN09,OUT049,4046.610478
FDR11,OUT046,2585.594796
FDO57,OUT013,2612.820548
NCX18,OUT017,3267.547361
FDB05,OUT018,3545.101973
FDQ08,OUT018,894.3119953
NCG43,OUT035,1632.172431
FDJ56,OUT013,1681.992308
FDA13,OUT010,84.02835941
FDO56,OUT017,1985.502307
FDB37,OUT018,3316.42566
FDZ02,OUT018,1353.651417
FDQ24,OUT046,3884.175252
FDM16,OUT013,1212.113185
FDU35,OUT049,1680.320227
FDT35,OUT035,2828.777358
NCX30,OUT049,4258.243467
FDG04,OUT017,3195.097084
FDI12,OUT035,1520.771145
FDE35,OUT035,1477.013819
NCP14,OUT027,2823.257468
NCY53,OUT045,1789.884976
FDP49,OUT017,208.8891641
FDQ04,OUT017,654.6994056
FDM39,OUT035,2925.267213
FDO58,OUT019,409.4102983
FDC56,OUT017,1946.417023
NCQ54,OUT046,2542.849159
FDV10,OUT027,1306.002682
NCK17,OUT046,860.2286846
NCF55,OUT027,1158.886652
FDV33,OUT013,4194.297723
NCH29,OUT019,271.9598729
FDA37,OUT027,3295.662608
FDH46,OUT018,1493.936641
FDS25,OUT035,1905.193462
FDH04,OUT027,2406.846942
FDX52,OUT046,3044.128871
NCD42,OUT017,713.1052539
FDW47,OUT017,2078.206712
FDL25,OUT027,2877.144572
NCJ06,OUT010,315.0462894
FDY09,OUT013,2794.328891
FDS40,OUT046,704.8261982
FDH41,OUT017,3586.075667
FDG38,OUT035,1493.343793
FDU03,OUT027,4695.321365
FDV20,OUT046,2077.919459
DRB13,OUT045,3023.243197
NCQ30,OUT013,1973.980042
NCH06,OUT013,3909.024765
FDU50,OUT018,1567.007495
NCO42,OUT019,362.9706551
FDW09,OUT018,1201.796476
FDH04,OUT013,1487.731407
FDC21,OUT045,1750.519157
FDL21,OUT049,686.6837464
FDM46,OUT010,266.1921805
FDT22,OUT019,182.0809274
FDB28,OUT035,3242.962443
FDI12,OUT018,1345.058371
FDA28,OUT045,2011.110551
FDF59,OUT013,2027.486231
FDM45,OUT027,3209.573688
FDQ56,OUT017,1369.659082
FDR46,OUT049,2417.374302
FDT01,OUT013,3415.774251
FDD16,OUT027,2037.413144
NCU30,OUT010,389.4976873
FDM40,OUT010,369.7399577
FDI56,OUT035,1601.85356
NCS30,OUT013,2083.501495
FDU08,OUT017,1719.294804
FDX51,OUT027,4969.898117
FDA43,OUT045,3039.295129
FDX59,OUT010,109.7275113
FDC37,OUT018,1472.976073
FDP58,OUT013,3504.179118
NCY42,OUT035,2398.338368
FDF21,OUT018,2657.233012
FDU10,OUT027,1195.854529
DRL47,OUT018,1788.612958
FDA58,OUT018,3295.04196
FDJ22,OUT049,3164.843343
FDK50,OUT046,2605.149838
FDO38,OUT035,1378.129155
DRF60,OUT035,3960.935044
NCZ42,OUT019,571.0500124
FDD35,OUT049,2035.507479
FDL25,OUT045,1141.79009
FDJ16,OUT013,927.5452488
DRK59,OUT049,3865.309493
FDI50,OUT046,3631.181243
NCB19,OUT045,1470.358774
DRI37,OUT035,841.9844943
FDA14,OUT027,3737.343157
FDC08,OUT018,3194.692747
FDS45,OUT046,1823.529439
FDI21,OUT049,1094.015797
DRJ47,OUT035,2906.576963
DRE37,OUT027,4848.194518
FDT55,OUT018,2229.33409
NCG42,OUT027,3359.062053
FDA31,OUT049,2846.525516
NCW42,OUT046,3314.202932
FDF50,OUT017,3273.819776
FDK56,OUT049,3101.870629
FDX10,OUT035,675.911116
NCK07,OUT027,4143.856446
FDZ49,OUT017,3700.508429
FDR33,OUT013,1805.791027
FDO44,OUT018,1596.830367
FDA20,OUT046,2980.557994
NCL30,OUT045,2034.53726
FDI05,OUT019,168.3735858
FDQ12,OUT018,3183.152538
FDH47,OUT017,1801.084412
FDH34,OUT018,2581.67284
FDF29,OUT046,2145.542528
FDG40,OUT018,471.8839827
NCE18,OUT017,4129.879473
FDP21,OUT010,464.7322333
FDY50,OUT013,1422.869934
FDB36,OUT049,2290.505161
NCZ29,OUT049,2110.97808
FDU20,OUT018,1706.020738
FDO56,OUT013,1935.624738
FDW31,OUT049,3286.004135
DRH59,OUT013,1286.702613
NCB30,OUT017,3260.973926
FDK43,OUT027,3414.864636
FDW43,OUT045,3536.328421
NCL19,OUT017,2386.387526
FDJ27,OUT046,1733.211984
FDC45,OUT046,2691.507362
FDY40,OUT035,853.3826367
NCM41,OUT035,1598.556026
NCK18,OUT019,397.7422482
FDP37,OUT049,2640.396195
FDA27,OUT027,6332.85297
NCX30,OUT035,4108.288103
FDR09,OUT017,4251.772057
FDG08,OUT027,4529.895044
NCU30,OUT013,2640.632669
FDB16,OUT017,1467.996424
FDM16,OUT017,1267.573545
FDC48,OUT013,1370.795088
NCF18,OUT046,2851.248532
FDU46,OUT018,1295.525625
FDH41,OUT018,3026.632162
NCN42,OUT010,359.7944817
FDU49,OUT046,1534.760532
FDB20,OUT027,2270.36296
FDG50,OUT019,268.2833164
FDW20,OUT045,1957.144233
